55726 0 3058 26225 7919 9466
74351 0 3134 51561 6841 18102
66487 0 3151 46538 54137 16563
56853 0 3157 33943 27135 55235
76473 0 3367 11649 40553 9917
64256 0 3402 25211 46049 34294
66948 0 3430 11038 2471 23556
60918 0 3579 35746 2611 53331
51369 0 3595 55573 55021 4417
59492 0 3620 34096 38344 58510
60975 0 3633 14015 6326 22842
61802 0 3697 40501 17435 44246
56626 0 3705 11319 52114 18746
74776 0 3756 64061 6326 19450
53884 0 3758 26463 51503 60642
61908 0 3779 18621 29018 51329
60235 0 3875 14353 5852 2839
61336 0 3889 55686 33552 22978
63761 0 3976 6337 7253 3162
72597 0 4043 43880 20235 29910
52197 0 4083 45989 56389 60367
64357 0 4148 40799 4186 49455
52796 0 4153 45372 45995 32187
70350 0 4192 9366 19185 14637
75931 0 4297 13728 40560 16450
71050 0 4350 48328 3870 4877
69828 0 4353 47901 41878 43373
72126 0 4427 55787 43929 20129
66478 0 4432 21231 17544 63985
72747 0 4459 7738 9639 59216
63596 0 4471 43148 34611 58318
52830 0 4490 27494 11221 30032
54595 0 4519 31445 48531 13555
69016 0 4571 16293 50461 63530
59912 0 4602 27371 23634 6134
71584 0 4640 942 56790 22686
69934 0 4654 53457 15572 33782
72197 0 4691 22699 61682 15205
59365 0 4786 42698 27702 53378
73976 0 4808 19914 63247 24607
69215 0 4989 32792 13652 9961
76207 0 5028 16209 36034 34683
61827 0 5046 42273 5467 39329
54926 0 5236 7074 44496 26876
61717 0 5294 46084 56048 30254
71414 0 5364 15417 13030 11692
68660 0 5391 62630 33053 43850
60238 0 5450 23870 60695 53625
55252 0 5452 3196 10386 32392
59932 0 5459 61825 62175 51895
55364 0 5465 58204 18844 31776
60826 0 5527 53149 57925 20453
53208 0 5543 51016 56161 37346
53761 0 5544 60760 23702 39677
66863 0 5586 36558 24829 12210
60620 0 5612 33068 28590 10775
71608 0 5619 44214 20255 39451
68807 0 5640 13795 30313 6661
60505 0 5695 47820 55937 27442
72798 0 5696 20001 8650 7979
53002 0 5763 60598 45654 59636
58476 0 5775 32636 36921 714
61354 0 5828 62781 19632 35521
65997 0 5885 22648 32735 17861
65245 0 5921 37367 3633 52815
69750 0 5939 40841 21767 35259
60598 0 5949 34597 46494 42082
52231 0 5964 55720 22530 50458
60641 0 6023 33586 55440 40322
75654 0 6090 51536 51316 9834
64584 0 6121 5710 44255 12718
72626 0 6162 18537 47992 30008
74815 0 6191 57550 56491 51353
53858 0 6221 29869 48294 59236
61938 0 6244 64193 14640 9637
53956 0 6302 16734 53539 51485
57290 0 6374 48687 25171 1460
57310 0 6390 8431 31834 27887
62477 0 6517 61530 3250 12610
51433 0 6556 13680 47774 27566
76300 0 6599 32816 15315 61142
57477 0 6610 57823 16707 49130
74157 0 6623 9224 45647 23138
63989 0 6644 45134 33034 51958
57265 0 6696 44200 59100 461
62990 0 6707 53898 21548 18693
74947 0 6709 42813 32259 58122
63949 0 6725 27941 2935 45603
63921 0 6733 29239 940 45462
62293 0 6804 49160 65492 55234
61688 0 6833 30732 39602 9576
58388 0 6930 4635 40846 11533
74231 0 7005 56444 7824 16721
69271 0 7052 5359 26304 22375
53851 0 7090 62944 59825 33065
74731 0 7175 20397 1376 4957
56919 0 7225 61575 49561 18917
52464 0 7228 19051 5539 26873
76612 0 7234 35816 31266 55627
55465 0 7251 44503 46527 32595
54402 0 7251 59058 62534 37929
66751 0 7273 3262 32575 38463
58190 0 7284 50303 27836 59813
64245 0 7347 53341 9598 27026
62073 0 7453 53837 59774 18703
55869 0 7465 21682 23834 10613
72466 0 7469 47853 10810 48247
51857 0 7560 24600 24897 26382
53604 0 7608 30417 6571 5922
61626 0 7620 44982 38426 38152
68124 0 7641 29553 64819 11505
63155 0 7678 45441 2030 53887
72239 0 7689 65376 43402 18840
63257 0 7796 12724 32823 18269
75893 0 7897 5252 9186 38672
61696 0 7928 2483 58109 12998
68053 0 8015 35812 8385 6980
75822 0 8017 44915 61842 37431
51903 0 8094 15995 46578 1273
53815 0 8123 42278 15628 4890
53223 0 8183 11992 33691 12561
63980 0 8217 43440 59143 36659
59210 0 8261 34863 54980 56905
76435 0 8336 44993 30422 46287
59299 0 8352 43480 45529 28989
68661 0 8434 25213 35500 46486
64284 0 8467 23095 14790 38644
68697 0 8500 55828 44975 35107
76403 0 8515 11680 48843 40333
62513 0 8517 35135 40307 56366
62006 0 8564 43611 58219 59749
68769 0 8581 57462 31967 28657
69418 0 8624 26067 51092 29409
59033 0 8645 46449 30888 18472
58846 0 8656 25998 42311 24081
63451 0 8669 16672 35426 51242
51548 0 8796 65517 38575 16505
51964 0 8875 62954 35724 9654
72229 0 8883 34423 26821 12376
65916 0 8892 14351 29517 23798
73125 0 8895 63424 50552 54403
61981 0 8905 64123 63505 60582
65189 0 8920 5789 60992 55036
66158 0 8969 29505 9178 8814
67324 0 8977 58911 35424 16172
71230 0 8994 62712 7431 63797
54311 0 9039 39443 56118 27856
55202 0 9106 42138 55775 15025
57893 0 9133 53184 37173 13464
65711 0 9136 49925 5744 26633
67983 0 9164 36000 62331 18963
75216 0 9238 22447 7609 63522
55921 0 9274 5985 28236 33200
51267 0 9282 45706 61436 21673
66436 0 9284 54375 24724 49721
62528 0 9303 22343 22009 7205
55724 0 9365 64417 42215 14209
57094 0 9410 3766 15510 3115
65289 0 9418 30990 62962 20067
65019 0 9503 63488 14698 58152
55297 0 9538 49650 52028 21633
74046 0 9543 22726 4380 55633
64400 0 9548 60310 2217 41397
68886 0 9569 52512 12171 43290
58160 0 9592 34208 59155 53937
70907 0 9623 47901 8528 41572
70561 0 9647 3534 16139 39001
60429 0 9663 31715 37841 44650
69436 0 9679 35591 14846 23144
62650 0 9727 57068 27652 3736
74517 0 9731 56396 16478 15704
55938 0 9757 35691 38649 39780
64048 0 9819 55302 36015 58578
64827 0 9822 61835 25410 63082
65294 0 9848 50391 13881 63792
74783 0 9910 19725 19389 57840
63680 0 9926 29480 42411 43035
54457 0 9979 57354 33273 3618
66282 0 10229 5954 7422 42954
67764 0 10256 50512 37144 30756
71876 0 10272 49245 11582 24849
68616 0 10307 23808 40924 8133
60126 0 10312 32726 29586 51727
63326 0 10329 12014 52201 53671
73693 0 10333 27958 31581 57621
70103 0 10347 41823 41252 56640
54454 0 10360 61424 22124 17149
62491 0 10391 10291 37386 59986
52552 0 10416 14913 21780 11464
67739 0 10438 6078 58801 16460
62165 0 10448 50770 40064 15003
76698 0 10468 23276 25485 50556
61493 0 10475 7065 1331 23229
60432 0 10486 5032 8426 41309
51741 0 10495 48465 42253 15535
54456 0 10498 30005 11644 15120
76668 0 10507 33744 5226 59452
65241 0 10512 10588 58916 5719
73457 0 10519 16380 55588 47132
73594 0 10522 8919 11987 56288
62247 0 10533 59666 23815 50321
70383 0 10536 33188 47551 10458
61614 0 10626 56061 55715 63820
61954 0 10637 22012 5388 8585
56537 0 10644 37089 1230 36675
57250 0 10665 657 36293 32355
74953 0 10743 30267 24748 34996
56396 0 10878 7014 10892 17338
61483 0 10880 50689 20071 64536
57243 0 10923 48578 25503 10882
67958 0 10943 21032 36789 7395
64038 0 11002 62344 16536 52208
65358 0 11081 7940 53790 6792
61468 0 11099 61925 60648 39478
62335 0 11112 7598 20560 55167
56476 0 11258 7467 30872 6419
62347 0 11362 37768 52701 25862
75598 0 11401 469 15673 26396
70955 0 11467 16537 2281 6099
68200 0 11500 17034 4127 45020
51327 0 11562 45193 37806 57236
69702 0 11688 53798 49393 9217
52370 0 11734 53729 36160 35689
65879 0 11767 61242 22495 54556
53696 0 11800 64575 22196 22956
62394 0 11821 51056 41778 31871
57325 0 11852 8316 45629 3443
63527 0 11860 22126 37628 49496
63236 0 11883 24449 53246 35826
68765 0 11896 58095 15963 28652
69657 0 11938 43327 52573 44708
56575 0 11984 22426 32267 20943
65657 0 12007 42626 12791 28608
57833 0 12025 21769 27009 23797
62751 0 12056 53644 26427 30231
61480 0 12069 50315 8578 24814
67584 0 12091 4995 26562 36491
72686 0 12145 10203 9846 64195
71406 0 12253 31328 45926 44466
54281 0 12260 50629 5588 61291
55131 0 12278 8792 20078 14716
56261 0 12306 19116 52481 31164
52174 0 12320 32525 15093 63090
73850 0 12384 5639 41228 58559
69110 0 12404 35244 36617 42864
63607 0 12421 48108 29372 35600
55208 0 12542 38392 54067 65129
73154 0 12558 11231 11059 52029
57856 0 12561 55100 50162 37840
59563 0 12575 41372 18737 11971
69277 0 12584 52992 49708 34989
74638 0 12601 40444 52392 43274
65649 0 12629 43792 49102 41162
51227 0 12708 29413 17228 29492
72506 0 12723 8576 22459 24565
64783 0 12792 49238 47360 60830
57199 0 12797 13788 62505 60198
54449 0 12833 23073 41873 26353
71557 0 12911 63070 32252 42077
64011 0 12941 27499 41229 51311
63595 0 12997 16080 4435 21311
58981 0 13027 64669 19156 51851
55448 0 13031 33054 39322 17746
57437 0 13043 48606 17584 63360
62992 0 13087 37658 19610 52194
73158 0 13146 58945 16725 48073
56736 0 13188 1693 40764 59024
52190 0 13204 25980 57988 26026
64061 0 13337 52658 50859 24342
64686 0 13389 41010 24929 59926
66365 0 13395 45548 34971 25262
69020 0 13431 19910 14608 50333
70552 0 13535 35422 32713 52174
68842 0 13607 59573 29102 17574
71637 0 13611 41584 16446 2321
73938 0 13619 53136 25823 18518
71534 0 13626 2825 22469 19707
70905 0 13664 2872 39283 9079
53569 0 13900 38396 31499 53759
76716 0 13912 51421 25953 3047
63711 0 13934 36571 22562 924
74854 0 13936 25274 11461 16883
65142 0 13939 52786 48086 31664
58604 0 13947 25986 53915 34545
65572 0 14041 52513 20743 59014
68477 0 14063 16142 46770 40855
58017 0 14068 59882 10646 59695
64402 0 14115 43452 45397 47955
69130 0 14116 59240 14535 5164
69597 0 14251 59589 7527 26689
69137 0 14262 46584 6418 17137
60525 0 14301 5349 5069 64842
57608 0 14311 9973 36679 25341
51744 0 14394 18818 3232 34863
64029 0 14401 15266 424 31395
62469 0 14457 17254 36435 53314
68654 0 14471 49520 10308 17453
63376 0 14471 30425 25117 44987
74999 0 14502 47233 63611 24917
56402 0 14539 32089 26670 21572
52970 0 14594 23550 39298 42240
69153 0 14646 46692 34361 18911
55044 0 14670 54614 59227 20413
67919 0 14689 30750 57230 28564
60220 0 14713 45506 20762 62052
68671 0 14750 14 26400 43618
76449 0 14790 3040 34895 26805
71465 0 14825 35493 41242 35188
65170 0 14833 10441 19051 18997
52228 0 14855 16854 42069 34449
56149 0 14862 50871 53172 19814
76217 0 14885 33751 17549 37300
53227 0 14888 32413 57261 60888
52687 0 14918 14684 23636 49196
70755 0 14946 22455 12070 52615
63251 0 14952 27108 11882 23580
74260 0 14956 53837 37071 11608
61183 0 15000 62805 47179 36174
65787 0 15099 9452 29204 45214
62288 0 15141 24936 54655 7782
62933 0 15167 32289 934 41242
54106 0 15223 7475 46950 4551
53701 0 15223 25424 64292 65495
61813 0 15289 43328 46551 10067
51829 0 15340 65381 59692 20533
61671 0 15394 5984 63411 1926
52414 0 15479 27656 19787 11184
52369 0 15517 50419 13073 37206
68719 0 15539 15449 64315 11229
65873 0 15582 34885 28302 16297
70357 0 15586 60641 48170 64487
67027 0 15620 50920 18869 54768
55150 0 15645 55421 18635 38809
75777 0 15720 48335 51096 46843
55802 0 15755 32900 50809 57793
63677 0 15757 23517 62079 16246
52915 0 15807 47190 46655 16977
51329 0 15917 5128 65485 29161
55139 0 16006 27548 36053 47755
64300 0 16011 63989 21882 54533
65210 0 16145 55647 27506 57464
62158 0 16145 51371 28169 11629
59149 0 16221 64845 23915 19110
52429 0 16264 41361 23486 19410
65732 0 16328 57093 50771 39967
73014 0 16338 7800 22166 13062
67842 0 16344 19708 16911 12579
68785 0 16353 14084 42020 29509
59067 0 16368 22014 56648 49750
52617 0 16484 21256 18775 57036
56734 0 16609 30133 55027 31204
52257 0 16629 43494 48469 19941
57062 0 16639 23342 20708 26696
72369 0 16658 3036 24912 40171
54522 0 16742 64424 3156 18617
70678 0 16820 26744 5931 3135
59639 0 16833 16584 33590 56125
61233 0 16850 14041 39470 9087
52742 0 16901 59576 36977 24660
72751 0 16908 60677 6474 20109
70972 0 16927 59594 14031 40127
55958 0 16942 43911 52407 7416
58402 0 16961 40553 61702 1857
55458 0 16969 6218 13874 702
68141 0 17002 54066 12059 18991
53101 0 17113 19568 53823 32653
74038 0 17129 58125 6974 10682
62765 0 17139 21318 14103 31030
64926 0 17144 51845 54870 64571
61788 0 17149 64273 4893 36021
73333 0 17302 44497 7054 41946
69783 0 17363 705 19935 30347
70896 0 17367 54066 16244 16704
56251 0 17461 7543 51610 15992
63005 0 17463 59923 32558 39343
52394 0 17499 59597 48638 2691
63628 0 17521 18098 34973 2400
66605 0 17529 6134 7754 46224
59456 0 17549 58967 20046 44040
52416 0 17613 50837 13542 25364
53012 0 17629 61080 58953 28708
72397 0 17695 46066 24047 33601
57799 0 17768 62173 57805 42036
62037 0 17793 50076 59035 32790
70330 0 17851 34544 15409 13820
66142 0 17851 15907 18597 59060
56982 0 17919 36950 43326 24781
65011 0 17924 41499 34366 16506
60029 0 17981 37441 33156 27284
74549 0 18116 33127 29983 9818
58067 0 18132 18224 58408 44689
58043 0 18146 107 48284 11134
60145 0 18224 28476 29891 58968
58865 0 18239 26569 34294 63641
54842 0 18240 1894 34131 22615
60983 0 18270 64274 33343 38037
59784 0 18441 40825 52649 20000
73296 0 18495 1476 43112 9869
53799 0 18529 48196 51368 57881
59262 0 18577 55609 33652 2565
75488 0 18610 1804 36701 47081
52119 0 18703 13836 64964 43449
66441 0 18729 19003 41226 61243
64490 0 18756 54577 38540 22931
58155 0 18770 20525 38298 6849
63525 0 18775 43892 12494 48827
51279 0 18835 47283 1082 19305
58149 0 18841 4409 42957 39500
63036 0 18968 60714 32011 37817
56322 0 18994 3968 55247 62752
55560 0 19053 65081 60129 44950
68532 0 19132 31347 22513 51410
71563 0 19235 46218 49141 30621
71980 0 19262 19444 31247 18331
75734 0 19326 23098 61337 25883
67651 0 19422 12510 53818 35752
55886 0 19427 40637 27492 65082
68544 0 19483 50102 4686 15412
66960 0 19498 36411 22937 50668
72718 0 19518 48843 61456 441
66461 0 19548 43373 6853 34240
70398 0 19576 36033 37324 63342
65140 0 19624 8822 9414 58686
59512 0 19626 39660 41120 43223
56809 0 19646 42876 27103 7824
69615 0 19691 61590 12056 11914
64617 0 19753 21541 43468 31811
65541 0 19909 39293 52673 53838
70929 0 19927 6445 53660 56136
54647 0 19931 31142 3505 7470
76298 0 19935 53986 20835 63705
61844 0 19987 64637 28641 2153
52887 0 20031 42802 23522 31498
59502 0 20060 53959 57318 54818
57947 0 20061 23125 52963 42813
66766 0 20087 38413 43033 7696
71125 0 20144 64401 49814 12827
73644 0 20252 1256 13431 27924
59931 0 20283 9245 43128 20784
75224 0 20312 18976 43734 40367
59676 0 20335 3445 34066 30688
53661 0 20393 56427 16213 30518
71244 0 20443 62094 18248 14122
61049 0 20498 62725 42762 26344
57427 0 20498 44663 63627 19320
56880 0 20570 6579 41325 6302
54176 0 20570 20448 25808 56350
59181 0 20571 63034 63613 38161
60074 0 20600 10886 33578 20484
59561 0 20651 32565 14972 58295
59861 0 20725 4304 4589 20583
62837 0 20750 33897 40715 58381
65688 0 20751 23851 52469 65163
53330 0 20761 51395 14239 55588
52667 0 20785 30493 46043 61096
63802 0 20801 23245 64922 55350
69007 0 20831 19961 18570 56798
53720 0 20841 34797 35792 25784
53501 0 20860 30893 40691 13023
61120 0 20868 11186 59220 62315
63001 0 20972 4122 44155 28061
55842 0 20991 28843 23826 3378
56469 0 21131 49451 49340 58698
70499 0 21174 50037 31915 16029
68669 0 21203 1945 21617 52097
54010 0 21236 18614 25689 53514
56360 0 21294 8142 41408 25476
51774 0 21343 596 19575 47220
75286 0 21367 15067 23005 60176
74119 0 21624 50545 49337 15119
63730 0 21625 38022 22424 14496
60664 0 21649 20350 13804 5345
55603 0 21718 22213 40242 19833
74625 0 21725 33471 21388 55088
53568 0 21743 14931 53852 25409
59426 0 21745 5255 23817 26915
58643 0 21745 27662 2591 10404
72419 0 21767 4049 5690 59994
75478 0 21811 42161 44719 42523
52707 0 21888 53791 59276 25072
65227 0 21931 38332 61468 40968
69527 0 21997 33739 13742 32133
59644 0 22016 12626 64596 57273
54892 0 22107 35723 32459 64872
75652 0 22130 15513 52988 35900
70716 0 22164 26496 28374 21003
61024 0 22176 8172 35229 12546
71821 0 22253 54886 32122 30717
58179 0 22259 43761 61145 6088
71818 0 22362 64929 31287 11328
60039 0 22462 21512 50365 65083
64338 0 22466 31706 35963 13377
53243 0 22542 504 6683 59406
75965 0 22566 1251 57531 56891
57259 0 22577 64092 2984 60461
69993 0 22679 54438 294 48564
54690 0 22735 21154 15753 26331
67483 0 22777 41404 63992 58131
68475 0 22795 39504 17526 33025
76076 0 22797 13216 59052 63588
62311 0 22800 54202 7959 42197
67545 0 22809 12666 46017 44693
67465 0 22811 64157 32129 65435
64021 0 22814 11007 27060 63147
51280 0 22814 14423 18648 56086
58889 0 22823 13571 10375 29200
76758 0 22897 8704 34582 18841
57409 0 23070 36420 23802 41597
55860 0 23098 37441 40312 15444
59060 0 23112 32187 46011 33668
58444 0 23152 60580 46484 20967
62290 0 23207 24467 36259 25265
56842 0 23225 18053 58295 16312
69244 0 23276 53725 13495 55209
71683 0 23288 55045 28206 6864
59357 0 23313 60210 49515 38451
69622 0 23319 55499 45452 1669
74069 0 23322 50803 46598 11153
62263 0 23333 6876 20494 38387
55683 0 23357 61215 50974 56250
71261 0 23389 44587 866 10109
70161 0 23391 64778 7906 4929
57201 0 23434 64689 1347 10782
56036 0 23450 35762 43755 24067
73714 0 23512 11206 39633 59676
57102 0 23545 58680 26844 31088
74426 0 23573 17215 65289 20898
76523 0 23629 24727 27105 35475
65361 0 23663 42374 33912 8446
67323 0 23685 41847 62022 55298
51455 0 23711 38386 1443 54245
76749 0 23780 50624 18857 28038
58970 0 23980 62001 39215 28330
62667 0 23981 15317 40831 10691
53589 0 24022 55367 3545 60758
66311 0 24079 7574 5088 23277
51469 0 24221 43518 20315 36999
61315 0 24229 53117 8376 46665
58809 0 24259 14336 55115 42411
65741 0 24273 49359 6605 1569
55891 0 24292 57980 45736 60752
53273 0 24325 34213 47032 43401
66587 0 24326 11587 39611 61960
65141 0 24348 64135 43163 31445
64744 0 24366 30294 49350 24699
60032 0 24420 11577 40351 3977
67774 0 24506 56392 5274 62456
71635 0 24555 39220 5461 13609
74571 0 24674 50399 5849 22974
76071 0 24716 47375 52066 870
65345 0 24741 44734 47561 13282
65079 0 24777 12 21580 34445
73590 0 24793 46688 36235 15143
70353 0 24798 29587 20424 42854
76045 0 24836 57528 23581 9729
59917 0 24869 51002 45360 41522
53563 0 24921 20255 30101 18235
67872 0 24940 39471 36005 19914
70296 0 24943 1247 58951 13364
59840 0 25038 17513 24623 56155
54859 0 25066 43180 45957 57745
75958 0 25108 39122 24346 25779
73322 0 25116 45798 35377 50193
62095 0 25242 39970 25999 3928
52157 0 25260 10037 30258 18227
71489 0 25298 16399 49631 53934
68147 0 25316 32794 18931 16097
71035 0 25339 16558 65180 10815
53416 0 25354 11909 56716 54516
63228 0 25468 37522 44885 8854
61374 0 25523 33163 33003 59216
68166 0 25595 65178 64091 44736
67175 0 25635 58914 51753 27281
64630 0 25734 34758 9976 37375
55450 0 25752 47687 16254 50256
55523 0 25763 16127 6016 14715
56624 0 25771 13647 11185 28305
62189 0 25795 10174 1778 37479
68113 0 25834 41531 27745 57738
73166 0 25836 31443 63102 11915
52440 0 25847 53201 49284 27359
62218 0 25881 2735 6834 33915
67541 0 25931 55874 62448 45401
76614 0 26049 55935 4154 14496
75187 0 26097 22332 27852 42006
69730 0 26161 60231 58462 54987
52542 0 26207 30500 19781 10373
55272 0 26250 27617 17077 61448
54659 0 26302 37893 51547 24801
56556 0 26311 59909 44412 34773
63637 0 26328 23719 28482 43773
68341 0 26329 58673 45318 31110
60384 0 26404 9391 46220 25338
70423 0 26405 57318 1088 31504
66167 0 26414 28066 50370 9696
71826 0 26466 44733 265 8925
54653 0 26467 38148 43817 45555
58816 0 26491 12686 54564 40755
56692 0 26503 37917 35183 46729
58356 0 26525 45682 7646 57329
72410 0 26578 57397 11551 58764
51425 0 26594 62083 16747 53229
70356 0 26596 44310 28300 54088
52182 0 26601 22291 44442 55585
57122 0 26614 23481 46044 46582
70572 0 26618 28766 65383 61518
68387 0 26688 52374 9994 8561
75221 0 26756 47269 65530 14140
69979 0 26782 39862 39221 16551
73803 0 26827 14191 64282 13679
73710 0 26893 30833 59044 22756
65991 0 26953 47858 58053 29052
61002 0 27053 63357 2772 35145
59599 0 27078 32263 53230 9168
60411 0 27105 6556 7531 15492
51432 0 27107 46038 39611 29742
54734 0 27120 16456 31887 17747
57742 0 27138 63259 23967 24294
64379 0 27140 8606 50621 23043
53594 0 27149 10634 13362 102
51775 0 27227 27874 47911 65056
56975 0 27341 4789 59400 111
60303 0 27443 36599 21948 53209
52505 0 27444 55038 37247 40370
65206 0 27497 37801 63955 48691
71869 0 27524 52862 51163 26972
68238 0 27558 907 17334 61912
75619 0 27631 35532 52745 56725
53517 0 27667 60973 37408 62630
51591 0 27679 56189 37380 3950
63031 0 27718 40997 3649 58516
54050 0 27734 54652 7914 53164
72140 0 27860 55355 58899 17113
60410 0 27905 63719 24150 40694
63690 0 27995 3232 4073 34874
69461 0 28007 48084 50849 27834
54744 0 28087 56138 2986 15724
66883 0 28095 49493 57107 40877
52899 0 28139 5735 51963 46581
72608 0 28159 3381 2669 9301
71053 0 28183 31481 35744 52223
74834 0 28247 23634 41579 64547
62744 0 28290 64798 54364 13784
57314 0 28329 31229 10997 39449
60928 0 28339 62839 36887 55541
51826 0 28343 33220 20079 37081
62660 0 28467 33237 31739 16191
58665 0 28472 4363 41430 50466
56106 0 28504 40735 2462 47802
64166 0 28529 16066 24241 55270
61757 0 28645 31027 12110 48461
74398 0 28695 39893 22771 13962
65222 0 28835 32742 54477 39695
74348 0 28847 4477 23083 64639
65962 0 28884 35791 2482 7017
68565 0 28887 5629 55532 54386
51600 0 28901 57276 42046 7070
73072 0 28981 27419 29825 5578
67218 0 29013 53974 28776 50373
61266 0 29082 18227 51563 8358
59735 0 29115 13250 12080 35190
52498 0 29128 65161 20214 12506
75430 0 29141 38900 63408 13624
67848 0 29171 710 64647 51676
57646 0 29187 15373 30849 64462
60902 0 29247 43487 11455 6068
67907 0 29286 62662 12849 56646
61770 0 29404 45409 50617 21979
70638 0 29476 59680 32377 60751
67601 0 29484 55839 26049 64875
55787 0 29516 21378 13084 36975
67422 0 29626 60485 21179 10233
70470 0 29648 64754 43133 15787
64257 0 29706 52389 38844 23854
75608 0 29736 15966 2268 18128
59415 0 29786 19240 29444 32281
61154 0 29799 8399 42204 5786
53841 0 29816 4400 33483 35898
63629 0 29836 55452 39965 55744
55640 0 29868 34126 36201 5089
69166 0 29944 35823 20629 39152
59326 0 29959 15696 30131 32643
70574 0 29966 49608 16315 56569
60050 0 30106 29297 58878 46574
62214 0 30163 350 19027 54752
59304 0 30198 50035 23670 35031
66804 0 30199 175 46960 56471
55109 0 30202 56805 5173 3288
58640 0 30225 42099 29266 12487
51907 0 30246 52405 8076 28493
68566 0 30263 63262 60454 19710
65428 0 30285 2866 5412 20607
76134 0 30294 58062 48075 32892
72413 0 30317 28617 58053 4594
68101 0 30355 7610 30274 42693
57845 0 30426 2952 11432 30650
64589 0 30446 61282 3758 41148
66523 0 30495 45206 35409 28413
75017 0 30514 62867 54524 21788
71547 0 30552 5008 55789 41180
60966 0 30560 54258 2371 46404
64432 0 30624 63617 22589 32616
59259 0 30647 37748 18503 53937
75887 0 30648 10083 50365 59092
75700 0 30678 15549 896 22713
67806 0 30690 21054 23576 6753
66402 0 30717 11175 32777 64139
52270 0 30744 31225 1278 6311
51446 0 30770 46522 26187 12882
68909 0 30805 52526 6980 33294
64733 0 30878 11964 18011 22137
54853 0 30893 16322 46686 60064
67321 0 30962 20696 32061 12926
59921 0 31032 24417 29291 58603
74368 0 31114 64098 60392 3910
68929 0 31227 10639 34161 28606
74946 0 31275 31315 2854 43714
67502 0 31295 32705 29588 50098
63519 0 31303 40801 34339 44317
67407 0 31329 13297 59615 37542
57007 0 31336 809 6922 10896
56347 0 31349 11757 51828 6586
68950 0 31362 54036 15162 53626
53094 0 31372 10055 1534 3427
76144 0 31482 26206 34973 62062
68634 0 31491 16864 42753 7326
65344 0 31637 36642 55545 52342
59242 0 31645 22727 10213 28556
71023 0 31699 10106 42491 37542
57681 0 31699 13721 13047 10910
66237 0 31718 51540 61021 23796
54507 0 31730 53723 56943 522
55195 0 31740 6578 53966 11550
52841 0 31788 30919 49831 38038
58589 0 31789 36847 30836 47279
64120 0 31799 63948 24995 62381
52985 0 31814 22928 2317 1338
75271 0 31817 53997 3595 52632
68056 0 31895 35539 43978 46061
60627 0 31922 30424 6263 52727
59950 0 31960 40117 37250 7882
61774 0 31987 53523 21737 61820
56144 0 31999 64796 870 46652
58924 0 32080 61933 8721 13520
